,cell_i,cell_j,hour,demand
19672,33,28,1,0.03865584
19673,33,28,2,0.0367272
19674,33,28,3,0.04190568
19675,33,28,4,0.05524824
19676,33,28,6,0.02213352
19677,33,28,7,0.01531104
19678,33,28,8,0.09350064
19679,33,28,9,0.17913504
19680,33,28,10,0.13481112
19681,33,28,11,0.14586168
19682,33,28,12,0.15884304
19683,33,28,13,0.2169636
19684,33,28,14,0.15880872
19685,33,28,15,0.17860752
19686,33,28,16,0.18307896
19687,33,28,17,0.29261952
19688,33,28,18,0.18067152
19689,33,28,19,0.2030748
19690,33,28,20,0.12767328
19691,33,28,21,0.09108576
19692,33,28,22,0.2685852
19693,33,28,23,0.24512736
19694,33,29,0,0.47618928
19695,33,29,1,0.06184944
19696,33,29,3,0.0617556
19697,33,29,4,0.06374784
19698,33,29,5,0.06182448
19699,33,29,6,0.20322576
19700,33,29,7,0.7086864
19701,33,29,8,0.42434952
19702,33,29,9,0.02487984
19703,33,29,10,0.3991464
19704,33,29,11,1.22631864
19705,33,29,12,1.13572728
19706,33,29,13,1.20598008
19707,33,29,14,1.74420432
19708,33,29,15,1.53499008
19709,33,29,16,0.86232888
19710,33,29,17,0.96437232
19711,33,29,18,0.70762992
19712,33,29,19,0.83737032
19713,33,29,20,0.6357612
19714,33,29,21,1.35587592
19715,33,29,22,0.39375096
19716,33,29,23,0.5147676
19717,33,30,0,2.69840568
19718,33,30,1,1.47149976
19719,33,30,2,1.0234668
19720,33,30,3,0.4058232
19721,33,30,4,0.369738
19722,33,30,5,0.30087888
19723,33,30,6,0.48291264
19724,33,30,7,1.05209304
19725,33,30,8,1.48642224
19726,33,30,9,2.05507608
19727,33,30,10,2.86539504
19728,33,30,11,2.48235
19729,33,30,12,1.9087632
19730,33,30,13,2.16681936
19731,33,30,14,3.39420024
19732,33,30,15,3.17093232
19733,33,30,16,3.53156856
19734,33,30,17,2.9414628
19735,33,30,18,4.145406
19736,33,30,19,3.50241432
19737,33,30,20,3.05634384
19738,33,30,21,3.97133736
19739,33,30,22,3.4368468
19740,33,30,23,3.38003496
19741,33,31,0,24.52240152
19742,33,31,1,19.49801736
19743,33,31,2,13.86332208
19744,33,31,3,9.53243328
19745,33,31,4,7.47550632
19746,33,31,5,5.5621392
19747,33,31,6,5.16112824
19748,33,31,7,9.3857208
19749,33,31,8,10.9707552
19750,33,31,9,13.55205744
19751,33,31,10,18.3078648
19752,33,31,11,22.68689616
19753,33,31,12,20.52251376
19754,33,31,13,26.094816
19755,33,31,14,22.90344984
19756,33,31,15,24.97400352
19757,33,31,16,27.82536432
19758,33,31,17,23.81414424
19759,33,31,18,23.39695176
19760,33,31,19,20.35762608
19761,33,31,20,28.03081656
19762,33,31,21,28.79870232
19763,33,31,22,26.39435832
19764,33,31,23,23.53223352
19765,33,32,0,1.08151464
19766,33,32,1,0.809196
19767,33,32,2,0.28402416
19768,33,32,3,0.22055616
19769,33,32,4,0.18699384
19770,33,32,5,0.5481768
19771,33,32,6,0.71632032
19772,33,32,7,1.04334384
19773,33,32,8,2.01386232
19774,33,32,9,2.59496904
19775,33,32,10,2.36844456
19776,33,32,11,2.5336716
19777,33,32,12,2.40382392
19778,33,32,13,2.296434
19779,33,32,14,1.77650448
19780,33,32,15,1.78607616
19781,33,32,16,2.91069168
19782,33,32,17,2.30787792
19783,33,32,18,2.97606024
19784,33,32,19,2.01821304
19785,33,32,20,2.3684712
19786,33,32,21,2.25632352
19787,33,32,22,1.84619688
19788,33,32,23,1.45987008
19789,33,33,0,8.68440072
19790,33,33,1,9.4346076
19791,33,33,2,8.572146
19792,33,33,3,6.71372664
19793,33,33,4,6.46191432
19794,33,33,5,6.27518112
19795,33,33,6,5.39051184
19796,33,33,7,7.71243336
19797,33,33,8,11.02589664
19798,33,33,9,10.55901072
19799,33,33,10,8.72835264
19800,33,33,11,7.41463632
19801,33,33,12,5.673342
19802,33,33,13,6.32294208
19803,33,33,14,5.82747312
19804,33,33,15,5.14079304
19805,33,33,16,6.3785808
19806,33,33,17,7.16536272
19807,33,33,18,6.667278
19808,33,33,19,7.46864136
19809,33,33,20,6.69112632
19810,33,33,21,6.5425572
19811,33,33,22,7.16835504
19812,33,33,23,8.81914032
19813,33,34,0,1.67338824
19814,33,34,1,1.08236424
19815,33,34,2,0.68067888
19816,33,34,3,0.42346776
19817,33,34,4,0.2273676
19818,33,34,5,0.15250032
19819,33,34,6,0.19718928
19820,33,34,7,1.70828424
19821,33,34,8,2.0090676
19822,33,34,9,1.43059176
19823,33,34,10,2.29443072
19824,33,34,11,1.85298384
19825,33,34,12,2.18938584
19826,33,34,13,1.9893036
19827,33,34,14,3.14387472
19828,33,34,15,2.41249704
19829,33,34,16,2.48085408
19830,33,34,17,1.98217944
19831,33,34,18,2.74018344
19832,33,34,19,2.39678448
19833,33,34,20,2.75149128
19834,33,34,21,3.12814392
19835,33,34,22,3.81234456
19836,33,34,23,2.62286352
19837,33,35,0,0.62415768
19838,33,35,1,0.44067672
19839,33,35,2,0.40399992
19840,33,35,3,0.11689464
19841,33,35,4,0.1317456
19842,33,35,5,0.0123648
19843,33,35,6,0.09658248
19844,33,35,7,0.72181032
19845,33,35,8,0.33564384
19846,33,35,9,0.12191136
19847,33,35,10,0.43086648
19848,33,35,11,0.41057376
19849,33,35,12,0.39446016
19850,33,35,13,0.30994824
19851,33,35,14,0.38490936
19852,33,35,15,0.14754552
19853,33,35,16,0.1618524
19854,33,35,17,0.10178064
19855,33,35,18,0.41403864
19856,33,35,19,0.48386976
19857,33,35,20,0.59667744
19858,33,35,21,0.63760008
19859,33,35,22,0.8240088
19860,33,35,23,0.1634184
19861,33,36,0,0.51385392
19862,33,36,1,0.03865584
19863,33,36,2,0.00489696
19864,33,36,3,0.03087792
19865,33,36,4,0.02124936
19866,33,36,5,0.0061824
19867,33,36,6,0.22334712
19868,33,36,7,0.48339408
19869,33,36,8,2.33032656
19870,33,36,9,2.3461704
19871,33,36,10,2.52968904
19872,33,36,11,2.4850512
19873,33,36,12,2.24233344
19874,33,36,13,2.25416832
19875,33,36,14,1.96222992
19876,33,36,15,2.0578704
19877,33,36,16,2.14918896
19878,33,36,17,1.90584408
19879,33,36,18,1.8945408
19880,33,36,19,1.7023188
19881,33,36,20,1.98023976
19882,33,36,21,2.07935688
19883,33,36,22,1.53849744
19884,33,36,23,1.00774608
19885,33,37,0,0.17756208
19886,33,37,1,0.1082364
19887,33,37,2,0.31095768
19888,33,37,3,0.03970008
19889,33,37,4,0.11049648
19890,33,37,5,0.12364896
19891,33,37,6,0.07847328
19892,33,37,7,0.07655568
19893,33,37,8,0.16542432
19894,33,37,9,0.17664696
19895,33,37,10,0.2193984
19896,33,37,11,0.28902216
19897,33,37,12,0.206496
19898,33,37,13,0.3353076
19899,33,37,14,0.21264216
19900,33,37,15,0.35203824
19901,33,37,16,0.33962496
19902,33,37,17,0.19592784
19903,33,37,18,0.30613776
19904,33,37,19,0.28580904
19905,33,37,20,0.30224712
19906,33,37,21,0.3201012
19907,33,37,22,0.21121752
19908,33,37,23,0.4248876
19909,33,38,0,0.01076136
19910,33,38,4,0.00849984
19911,33,38,9,0.03234384
19912,33,38,11,0.00810336
19913,33,38,14,0.03499176
19914,33,38,16,0.0291864
19915,33,38,20,0.01042224
19916,33,38,22,0.01564584
19917,33,39,0,0.02152272
19918,33,39,8,0.0023976
19919,33,39,9,0.03483168
19920,33,39,10,0.0766572
19921,33,39,11,0.13235592
19922,33,39,12,0.3282756
19923,33,39,13,0.11834376
19924,33,39,14,0.06190848
19925,33,39,15,0.03623928
19926,33,39,16,0.0795996
19927,33,39,17,0.03053424
19928,33,39,18,0.04516776
19929,33,39,19,0.02256384
19930,33,39,20,0.16936272
19931,33,39,21,0.01561464
19932,33,39,22,0.04172208
19933,33,39,23,0.00272352
19934,33,40,0,0.00807096
19935,33,40,1,0.04896408
19936,33,40,7,0.01531104
19937,33,40,9,0.00497592
19938,33,40,10,0.1163076
19939,33,40,11,0.04591944
19940,33,40,12,0.0185316
19941,33,40,13,0.0619896
19942,33,40,14,0.0403752
19943,33,40,15,0.01811952
19944,33,40,17,0.02035608
19945,33,40,18,0.01254672
19946,33,40,19,0.05264904
19947,33,40,20,0.01823904
19948,33,41,0,0.1022328
19949,33,41,1,0.03350184
19950,33,41,2,0.0122424
19951,33,41,3,0.0044112
19952,33,41,4,0.01062456
19953,33,41,5,0.00412152
19954,33,41,6,0.00603648
19955,33,41,7,0.03062232
19956,33,41,8,0.05274408
19957,33,41,9,0.0845916
19958,33,41,10,0.14009784
19959,33,41,11,0.12695376
19960,33,41,12,0.06618456
19961,33,41,13,0.08171352
19962,33,41,14,0.0861336
19963,33,41,15,0.06988992
19964,33,41,16,0.08490624
19965,33,41,17,0.0941472
19966,33,41,18,0.04265856
19967,33,41,19,0.11783352
19968,33,41,20,0.08337864
19969,33,41,21,0.10149552
19970,33,41,22,0.09387432
19971,33,41,23,0.04630176
19972,33,42,0,0.13989744
19973,33,42,1,0.06700344
19974,33,42,2,0.0244848
19975,33,42,3,0.09042792
19976,33,42,4,0.02549928
19977,33,42,5,0.0412164
19978,33,42,6,0.07444896
19979,33,42,7,0.08311752
19980,33,42,8,0.17261688
19981,33,42,9,0.2711904
19982,33,42,10,0.54981744
19983,33,42,11,0.49160784
19984,33,42,12,0.34151232
19985,33,42,13,0.428292
19986,33,42,14,0.3068508
19987,33,42,15,0.481464
19988,33,42,16,0.29982504
19989,33,42,17,0.21373944
19990,33,42,18,0.0953544
19991,33,42,19,0.36102192
19992,33,42,20,0.41689272
19993,33,42,21,0.26544984
19994,33,42,22,0.38332056
19995,33,42,23,0.21244368
19996,33,43,0,0.3443628
19997,33,43,1,0.24739752
19998,33,43,2,0.090594
19999,33,43,3,0.03087792
20000,33,43,4,0.05312328
20001,33,43,5,0.10304064
20002,33,43,6,0.06036408
20003,33,43,7,0.1684224
20004,33,43,8,0.56819688
20005,33,43,9,0.52247688
20006,33,43,10,0.66612504
20007,33,43,11,0.64287192
20008,33,43,12,0.76774104
20009,33,43,13,0.62553168
20010,33,43,14,0.55986816
20011,33,43,15,0.62383248
20012,33,43,16,0.6898632
20013,33,43,17,0.34350984
20014,33,43,18,0.32119368
20015,33,43,19,0.36352896
20016,33,43,20,0.68266176
20017,33,43,21,0.56733384
20018,33,43,22,0.47458728
20019,33,43,23,0.30232392
20020,33,44,0,1.2402444
20021,33,44,1,1.20606288
20022,33,44,2,0.94266672
20023,33,44,3,0.11910024
20024,33,44,4,0.2656164
20025,33,44,5,0.0412164
20026,33,44,6,0.01408488
20027,33,44,7,0.14654928
20028,33,44,8,1.44806304
20029,33,44,9,0.8981628
20030,33,44,10,1.52521488
20031,33,44,11,2.11769568
20032,33,44,12,1.7710992
20033,33,44,13,2.22317352
20034,33,44,14,1.02283584
20035,33,44,15,0.61088976
20036,33,44,16,1.47524568
20037,33,44,17,1.25444736
20038,33,44,18,0.6975924
20039,33,44,19,0.37355736
20040,33,44,20,0.24753
20041,33,44,21,0.57253872
20042,33,44,22,0.93613656
20043,33,44,23,0.12528744
20044,33,45,0,0.18563304
20045,33,45,1,0.17523984
20046,33,45,2,0.05631504
20047,33,45,3,0.01543896
20048,33,45,4,0.095622
20049,33,45,5,0.03915552
20050,33,45,6,0.01408488
20051,33,45,7,0.1596732
20052,33,45,8,0.19659144
20053,33,45,9,0.20650272
20054,33,45,10,0.34892256
20055,33,45,11,0.3997692
20056,33,45,12,0.3309228
20057,33,45,13,0.36912
20058,33,45,14,0.38221752
20059,33,45,15,0.30803352
20060,33,45,16,0.43779768
20061,33,45,17,0.27989688
20062,33,45,18,0.42658536
20063,33,45,19,0.27076656
20064,33,45,20,0.27098016
20065,33,45,21,0.52048992
20066,33,45,22,0.18774888
20067,33,45,23,0.16886568
20068,33,46,0,0.03766464
20069,33,46,1,0.02577048
20070,33,46,2,0.00734544
20071,33,46,3,0.00882216
20072,33,46,4,0.00637488
20073,33,46,5,0.01030416
20074,33,46,6,0.00402432
20075,33,46,7,0.01312392
20076,33,46,8,0.03356448
20077,33,46,9,0.03980784
20078,33,46,10,0.07401384
20079,33,46,11,0.1161492
20080,33,46,12,0.26209104
20081,33,46,13,0.10425528
20082,33,46,14,0.131892
20083,33,46,15,0.12683736
20084,33,46,16,0.1618524
20085,33,46,17,0.10432512
20086,33,46,18,0.14052216
20087,33,46,19,0.05264904
20088,33,46,20,0.06513936
20089,33,46,21,0.18217152
20090,33,46,22,0.04432968
20091,33,46,23,0.09805104
20092,33,49,11,0.04321824
20093,33,50,11,0.02431032
20094,33,51,11,0.02971248
20095,33,52,11,0.1161492
20096,33,53,0,0.12644568
20097,33,53,1,0.26028288
20098,33,53,3,0.00882216
20099,33,53,4,0.02124936
20100,33,53,8,0.20857872
20101,33,53,9,0.04478376
20102,33,53,10,0.01850352
20103,33,53,11,0.1161492
20104,33,53,12,0.03176856
20105,33,53,13,0.20569296
20106,33,53,14,0.47373456
20107,33,53,15,0.080244
20108,33,53,16,0.1883856
20109,33,53,17,0.39948936
20110,33,53,18,0.49182792
20111,33,53,19,0.16797552
20112,33,53,20,0.01563336
20113,33,53,21,0.1431348
20114,33,53,22,0.11212776
20115,33,53,23,0.08443272
20116,33,54,1,0.04123296
20117,33,54,2,0.00244848
20118,33,54,3,0.01543896
20119,33,54,4,0.00637488
20120,33,54,9,0.03731976
20121,33,54,10,0.04229376
20122,33,54,11,0.03241368
20123,33,54,12,0.04500552
20124,33,54,13,0.0028176
20125,33,54,14,0.05921688
20126,33,54,15,0.1320144
20127,33,54,16,0.0557196
20128,33,54,17,0.06361296
20129,33,54,18,0.06273312
20130,33,54,19,0.0802272
20131,33,54,20,0.03126696
20132,33,54,21,0.05985624
20133,33,54,22,0.05736768
20134,33,54,23,0.02178912
20135,33,55,1,0.06700344
20136,33,55,2,0.01958784
20137,33,55,8,0.02397456
20138,33,55,9,0.03731976
20139,33,55,10,0.03172032
20140,33,55,11,0.02701152
20141,33,55,12,0.03176856
20142,33,55,13,0.00563544
20143,33,55,14,0.0403752
20144,33,55,15,0.12424872
20145,33,55,16,0.03449304
20146,33,55,17,0.0178116
20147,33,55,18,0.08280768
20148,33,55,19,0.0401136
20149,33,55,20,0.02866128
20150,33,55,21,0.05204904
20151,33,55,22,0.04954488
20152,33,55,23,0.01361808
20153,33,56,2,0.00979392
20154,33,56,9,0.01243992
20155,33,56,10,0.0264336
20156,33,56,11,0.02160912
20157,33,56,12,0.02117904
20158,33,56,13,0.01127088
20159,33,56,14,0.02153328
20160,33,56,15,0.11907168
20161,33,56,16,0.01591992
20162,33,56,17,0.00763344
20163,33,56,18,0.03262128
20164,33,56,19,0.02507088
20165,33,56,20,0.0078168
20166,33,56,21,0.0364344
20167,33,56,22,0.02607624
20168,33,56,23,0.01361808
20169,33,57,2,0.05631504
20170,33,57,9,0.014928
20171,33,57,10,0.04493712
20172,33,57,11,0.03511488
20173,33,57,12,0.03176856
20174,33,57,13,0.03381264
20175,33,57,14,0.00538344
20176,33,57,15,0.160488
20177,33,57,16,0.03979968
20178,33,57,17,0.00254448
20179,33,57,18,0.0476772
20180,33,57,19,0.02256384
20181,33,57,20,0.02084472
20182,33,57,21,0.04684416
20183,33,57,22,0.02607624
20184,33,57,23,0.01906536
20185,33,58,2,0.00734544
20186,33,58,4,0.01274952
20187,33,58,9,0.01741584
20188,33,58,10,0.05286696
20189,33,58,11,0.0513216
20190,33,58,12,0.034416
20191,33,58,13,0.01690632
20192,33,58,14,0.03230016
20193,33,58,15,0.06730152
20194,33,58,16,0.00795984
20195,33,58,17,0.01526712
20196,33,58,18,0.0250932
20197,33,58,20,0.0078168
20198,33,58,21,0.03122928
20199,33,58,22,0.02086104
20200,33,58,23,0.01361808
20201,33,59,0,0.02959368
20202,33,59,2,0.01713936
20203,33,59,4,0.01487448
20204,33,59,9,0.05971176
20205,33,59,10,0.08458728
20206,33,59,11,0.01890792
20207,33,59,12,0.02382648
20208,33,59,13,0.01972392
20209,33,59,14,0.02960832
20210,33,59,15,0.04918176
20211,33,59,16,0.05837304
20212,33,59,17,0.05089032
20213,33,59,18,0.05520528
20214,33,59,19,0.02507088
20215,33,59,20,0.03647808
20216,33,59,21,0.07547112
20217,33,59,22,0.03650664
20218,33,59,23,0.02178912
20219,34,3,18,0.04014912
20220,34,4,2,0.00489696
20221,34,4,3,0.0044112
20222,34,4,4,0.002124
20223,34,4,9,0.00497592
20224,34,4,10,0.00528672
20225,34,4,11,0.00810336
20226,34,4,12,0.00529488
20227,34,4,13,0.00845304
20228,34,4,17,0.00508896
20229,34,4,18,0.03763992
20230,34,4,19,0.00250704
20231,34,4,23,0.00544728
20232,34,5,2,0.03917568
20233,34,5,3,0.00882216
20234,34,5,4,0.00849984
20235,34,5,9,0.007464
20236,34,5,10,0.01057344
20237,34,5,11,0.01890792
20238,34,5,12,0.0185316
20239,34,5,13,0.01972392
20240,34,5,17,0.04325688
20241,34,5,18,0.03011184
20242,34,5,19,0.00501408
20243,34,5,20,0.00521112
20244,34,5,23,0.0081708
20245,34,6,0,0.00807096
20246,34,6,2,0.00244848
20247,34,6,10,0.03172032
20248,34,6,14,0.06998352
20249,34,6,17,0.00254448
20250,34,6,23,0.07081464
20251,34,8,2,0.01713936
20252,34,8,3,0.0044112
20253,34,8,4,0.002124
20254,34,8,5,0.00824328
20255,34,8,6,0.00402432
20256,34,8,9,0.00497592
20257,34,8,10,0.01057344
20258,34,8,11,0.00810336
20259,34,8,12,0.01058952
20260,34,8,13,0.04226568
20261,34,8,14,0.00807504
20262,34,8,15,0.0025884
20263,34,8,17,0.00508896
20264,34,8,18,0.01254672
20265,34,8,20,0.01563336
20266,34,8,23,0.01089456
20267,34,9,0,0.01883232
20268,34,9,1,0.09792816
20269,34,9,2,0.04407264
20270,34,9,3,0.01543896
20271,34,9,4,0.00424992
20272,34,9,5,0.02060808
20273,34,9,6,0.00804864
20274,34,9,9,0.02985576
20275,34,9,10,0.02114688
20276,34,9,11,0.01080456
20277,34,9,12,0.02912112
20278,34,9,13,0.07607808
20279,34,9,14,0.02153328
20280,34,9,15,0.03106224
20281,34,9,17,0.058524
20282,34,9,18,0.02760264
20283,34,9,20,0.03126696
20284,34,9,23,0.06809088
20285,34,10,0,0.00807096
20286,34,10,1,0.02061648
20287,34,10,2,0.00979392
20288,34,10,3,0.03308352
20289,34,10,5,0.01854744
20290,34,10,6,0.00804864
20291,34,10,9,0.01990392
20292,34,10,10,0.01586016
20293,34,10,11,0.00810336
20294,34,10,12,0.034416
20295,34,10,13,0.01690632
20296,34,10,14,0.02153328
20297,34,10,15,0.01553112
20298,34,10,17,0.0178116
20299,34,10,18,0.0250932
20300,34,10,20,0.02866128
20301,34,10,23,0.0354072
20302,34,11,0,0.01076136
20303,34,11,1,0.03092472
20304,34,11,2,0.02938176
20305,34,11,3,0.03749448
20306,34,11,5,0.02472984
20307,34,11,6,0.00804864
20308,34,11,9,0.01990392
20309,34,11,10,0.01850352
20310,34,11,11,0.00810336
20311,34,11,12,0.1561956
20312,34,11,13,0.01972392
20313,34,11,14,0.05383344
20314,34,11,15,0.04400472
20315,34,11,17,0.02035608
20316,34,11,18,0.03011184
20317,34,11,20,0.049506
20318,34,11,21,0.02342208
20319,34,11,23,0.04902552
20320,34,12,1,0.00257712
20321,34,12,2,0.00244848
20322,34,12,10,0.00264336
20323,34,12,12,0.00264744
20324,34,12,13,0.0028176
20325,34,12,14,0.09420864
20326,34,12,20,0.00260568
20327,34,12,21,0.00260256
20328,34,12,23,0.00544728
20329,34,14,19,0.0300852
20330,34,14,22,0.0078228
20331,34,15,0,0.0026904
20332,34,15,1,0.00257712
20333,34,15,2,0.00979392
20334,34,15,3,0.01543896
20335,34,15,5,0.0020616
20336,34,15,9,0.00497592
20337,34,15,10,0.01057344
20338,34,15,12,0.00529488
20339,34,15,13,0.00563544
20340,34,15,14,0.01615008
20341,34,15,15,0.01553112
20342,34,15,16,0.00530664
20343,34,15,17,0.01272264
20344,34,15,18,0.01505592
20345,34,15,19,0.01504248
20346,34,15,20,0.01823904
20347,34,15,22,0.0026076
20348,34,15,23,0.01634184
20349,34,16,0,0.02690328
20350,34,16,1,0.0231936
20351,34,16,2,0.04652112
20352,34,16,3,0.070578
20353,34,16,4,0.02974896
20354,34,16,5,0.00824328
20355,34,16,7,0.02406024
20356,34,16,8,0.03116688
20357,34,16,9,0.04478376
20358,34,16,10,0.03700704
20359,34,16,11,0.1674708
20360,34,16,12,0.04765296
20361,34,16,13,0.059172
20362,34,16,14,0.0430668
20363,34,16,15,0.0543588
20364,34,16,16,0.05837304
20365,34,16,17,0.04325688
20366,34,16,18,0.04265856
20367,34,16,19,0.01504248
20368,34,16,20,0.07556184
20369,34,16,21,0.03122928
20370,34,16,22,0.03129144
20371,34,16,23,0.1089456
20372,34,17,0,0.0511164
20373,34,17,1,0.01546224
20374,34,17,2,0.02203632
20375,34,17,3,0.02426112
20376,34,17,5,0.0061824
20377,34,17,7,0.00437472
20378,34,17,8,0.00958992
20379,34,17,9,0.01243992
20380,34,17,10,0.02379024
20381,34,17,11,0.01620696
20382,34,17,12,0.03176856
20383,34,17,13,0.03663024
20384,34,17,14,0.01884168
20385,34,17,15,0.02070816
20386,34,17,16,0.02122656
20387,34,17,17,0.00508896
20388,34,17,18,0.0250932
20389,34,17,19,0.0100284
20390,34,17,20,0.02605584
20391,34,17,21,0.01301232
20392,34,17,22,0.0104304
20393,34,17,23,0.02995992
20394,34,18,0,0.24213024
20395,34,18,1,0.23451216
20396,34,18,2,0.12487272
20397,34,18,3,0.07498896
20398,34,18,4,0.03187392
20399,34,18,5,0.0597636
20400,34,18,6,0.05030328
20401,34,18,7,0.01968576
20402,34,18,8,0.06712872
20403,34,18,9,0.09205536
20404,34,18,10,0.20089488
20405,34,18,11,0.09454008
20406,34,18,12,0.22238016
20407,34,18,13,0.26204712
20408,34,18,14,0.31761744
20409,34,18,15,0.22778952
20410,34,18,16,0.29982504
20411,34,18,17,0.25699632
20412,34,18,18,0.14805024
20413,34,18,19,0.23566704
20414,34,18,20,0.148518
20415,34,18,21,0.1327248
20416,34,18,22,0.15645744
20417,34,18,23,0.136182
20418,34,19,0,0.46004736
20419,34,19,1,0.37882752
20420,34,19,2,0.08080008
20421,34,19,3,0.09704472
20422,34,19,4,0.05524824
20423,34,19,5,0.09685824
20424,34,19,6,0.0724368
20425,34,19,7,0.043746
20426,34,19,8,0.08870592
20427,34,19,9,0.1467912
20428,34,19,10,0.34363584
20429,34,19,11,0.18907992
20430,34,19,12,0.26738568
20431,34,19,13,1.00310496
20432,34,19,14,0.5248764
20433,34,19,15,0.44781336
20434,34,19,16,0.92335536
20435,34,19,17,0.55724952
20436,34,19,18,0.42156672
20437,34,19,19,0.3033588
20438,34,19,20,0.37520328
20439,34,19,21,0.34872816
20440,34,19,22,0.552816
20441,34,19,23,0.43033488
20442,34,20,0,0.14258784
20443,34,20,1,0.04381008
20444,34,20,2,0.08814552
20445,34,20,3,0.04631688
20446,34,20,6,0.05030328
20447,34,20,8,0.04315416
20448,34,20,9,0.04727184
20449,34,20,10,0.08194392
20450,34,20,11,0.06212616
20451,34,20,12,0.03971064
20452,34,20,13,0.2113284
20453,34,20,14,0.0403752
20454,34,20,16,0.0557196
20455,34,20,17,0.15012648
20456,34,20,18,0.13299432
20457,34,20,19,0.02507088
20458,34,20,20,0.01302792
20459,34,20,21,0.14053224
20460,34,20,22,0.06258288
20461,34,20,23,0.10622184
20462,34,21,0,0.42776328
20463,34,21,1,0.07731168
20464,34,21,2,0.10528488
20465,34,21,3,0.05072784
20466,34,21,5,0.0123648
20467,34,21,6,0.04225488
20468,34,21,7,0.0612444
20469,34,21,8,0.0982956
20470,34,21,9,0.17664696
20471,34,21,10,0.48637704
20472,34,21,11,0.2295972
20473,34,21,12,0.54271344
20474,34,21,13,0.56635968
20475,34,21,14,0.51680136
20476,34,21,15,0.25626312
20477,34,21,16,0.32370504
20478,34,21,17,0.913482
20479,34,21,18,0.1656156
20480,34,21,19,0.13287624
20481,34,21,20,0.31266936
20482,34,21,21,0.10930296
20483,34,21,22,0.33377568
20484,34,21,23,0.58013496
20485,34,22,1,0.02061648
20486,34,22,8,0.00479496
20487,34,22,9,0.14927904
20488,34,22,10,0.10044744
20489,34,22,11,0.226896
20490,34,22,12,0.03176856
20491,34,22,13,0.0281772
20492,34,22,14,0.07805856
20493,34,22,15,0.00776544
20494,34,22,16,0.02122656
20495,34,22,17,0.1297704
20496,34,22,18,0.21078336
20497,34,22,19,0.02256384
20498,34,22,21,0.08588088
20499,34,22,22,0.07562112
20500,34,22,23,0.04902552
20501,34,23,0,0.86897808
20502,34,23,1,0.6210708
20503,34,23,2,0.6243636
20504,34,23,3,0.34406736
20505,34,23,4,0.1317456
20506,34,23,5,0.0721284
20507,34,23,6,0.01609704
20508,34,23,7,0.29747328
20509,34,23,8,0.316464
20510,34,23,9,0.83098728
20511,34,23,10,0.8220828
20512,34,23,11,0.78063024
20513,34,23,12,0.79421496
20514,34,23,13,1.02846432
20515,34,23,14,1.006686
20516,34,23,15,0.80761704
20517,34,23,16,0.76415616
20518,34,23,17,0.56233848
20519,34,23,18,1.0087488
20520,34,23,19,0.95018976
20521,34,23,20,0.83899632
20522,34,23,21,0.97331592
20523,34,23,22,0.57106944
20524,34,23,23,0.85522248
20525,34,24,0,0.3416724
20526,34,24,1,0.11339064
20527,34,24,2,0.12242424
20528,34,24,3,0.01543896
20529,34,24,4,0.002124
20530,34,24,7,0.1859208
20531,34,24,8,0.29248944
20532,34,24,9,0.59462856
20533,34,24,10,0.37006944
20534,34,24,11,0.46459656
20535,34,24,12,0.47123424
20536,34,24,13,0.3071304
20537,34,24,14,0.41182608
20538,34,24,15,0.3235644
20539,34,24,16,0.4537176
20540,34,24,17,0.28498608
20541,34,24,18,0.26096976
20542,34,24,19,0.41868528
20543,34,24,20,0.35956992
20544,34,24,21,0.31749888
20545,34,24,22,0.17731824
20546,34,24,23,0.16886568
20547,34,25,0,0.11299416
20548,34,25,1,0.2164728
20549,34,25,2,0.05876376
20550,34,25,4,0.00637488
20551,34,25,5,0.01442568
20552,34,25,7,0.0087492
20553,34,25,8,0.0023976
20554,34,25,9,0.08210352
20555,34,25,10,0.07930056
20556,34,25,11,0.19448232
20557,34,25,12,0.06353712
20558,34,25,13,0.22823448
20559,34,25,14,0.18303384
20560,34,25,15,0.09318648
20561,34,25,16,0.0822528
20562,34,25,17,0.15776016
20563,34,25,18,0.13299432
20564,34,25,19,0.01253544
20565,34,25,20,0.01302792
20566,34,25,21,0.07807344
20567,34,25,22,0.18514128
20568,34,25,23,0.07081464
20569,34,26,0,0.16680072
20570,34,26,1,0.22420392
20571,34,26,2,0.12487272
20572,34,26,3,0.08160576
20573,34,26,4,0.04462344
20574,34,26,5,0.0123648
20575,34,26,6,0.06237624
20576,34,26,7,0.05905728
20577,34,26,8,0.06712872
20578,34,26,9,0.2089908
20579,34,26,10,0.11102088
20580,34,26,11,0.19448232
20581,34,26,12,0.16943256
20582,34,26,13,0.26486472
20583,34,26,14,0.36068424
20584,34,26,15,0.27438264
20585,34,26,16,0.23614536
20586,34,26,17,0.22137312
20587,34,26,18,0.17816208
20588,34,26,19,0.2431884
20589,34,26,20,0.07556184
20590,34,26,21,0.12751992
20591,34,26,22,0.18774888
20592,34,26,23,0.3077712
20593,34,27,0,0.36050496
20594,34,27,1,0.1829712
20595,34,27,2,0.14446056
20596,34,27,3,0.130128
20597,34,27,5,0.0020616
20598,34,27,6,0.00402432
20599,34,27,7,0.02187312
20600,34,27,8,0.1774116
20601,34,27,9,0.1393272
20602,34,27,10,0.19825152
20603,34,27,11,0.32953944
20604,34,27,12,0.3812232
20605,34,27,13,0.45083376
